SK_ID_CURR;app_IS_MASCULIN;app_DAYS_BIRTH;app_DAYS_EMPLOYED;app_DAYS_ID_PUBLISH;app_REGION_RATING_CLIENT;app_REG_CITY_NOT_WORK_CITY;app_EXT_SOURCE_1;app_EXT_SOURCE_2;app_EXT_SOURCE_3;app_DAYS_LAST_PHONE_CHANGE;app_NAME_INCOME_TYPE_Working;app_NAME_EDUCATION_TYPE_Higher education;pol_EXT_SOURCE_1 EXT_SOURCE_2;pol_EXT_SOURCE_1 EXT_SOURCE_3;pol_EXT_SOURCE_2 EXT_SOURCE_3;pol_EXT_SOURCE_2 DAYS_BIRTH;pol_EXT_SOURCE_3 DAYS_BIRTH;pol_EXT_SOURCE_1 EXT_SOURCE_2 EXT_SOURCE_3;pol_EXT_SOURCE_1 EXT_SOURCE_2 DAYS_BIRTH;pol_EXT_SOURCE_1 EXT_SOURCE_3 DAYS_BIRTH;pol_EXT_SOURCE_2 EXT_SOURCE_3 DAYS_BIRTH;agg_client_bureau_CREDIT_TYPE_Microloan_sum_nunique;agg_client_bureau_CREDIT_TYPE_Microloan_sum_var;agg_client_bureau_CREDIT_ACTIVE_Active_sum_mean;agg_client_bureau_CREDIT_ACTIVE_Active_sum_sum;agg_client_bureau_DAYS_CREDIT_mean_mean;agg_client_bureau_DAYS_CREDIT_mean_min;agg_client_bureau_DAYS_CREDIT_ENDDATE_count_nunique;agg_client_bureau_DAYS_CREDIT_ENDDATE_count_mean;agg_client_bureau_DAYS_CREDIT_ENDDATE_count_var;agg_client_bureau_DAYS_ENDDATE_FACT_mean_mean;agg_client_bureau_DAYS_ENDDATE_FACT_mean_min;agg_client_bureau_DAYS_ENDDATE_FACT_sum_mean;agg_client_bureau_DAYS_ENDDATE_FACT_sum_var;agg_client_bureau_AMT_CREDIT_SUM_DEBT_mean_nunique;agg_client_bureau_DAYS_CREDIT_UPDATE_mean_mean;agg_client_bureau_DAYS_CREDIT_UPDATE_mean_min;agg_client_bureau_balance_bureau_balance_MONTHS_BALANCE_count_mean_mean;agg_client_bureau_balance_bureau_balance_MONTHS_BALANCE_count_mean_max;agg_client_bureau_balance_bureau_balance_MONTHS_BALANCE_mean_mean_min;agg_client_bureau_balance_bureau_balance_MONTHS_BALANCE_sum_mean_sum;agg_client_bureau_balance_bureau_balance_STATUS_1_mean_mean_mean;agg_client_bureau_balance_bureau_balance_STATUS_1_mean_mean_max;agg_client_bureau_balance_bureau_balance_STATUS_1_mean_mean_sum;agg_client_bureau_balance_bureau_balance_STATUS_C_mean_mean_mean;agg_client_bureau_balance_bureau_balance_STATUS_C_sum_mean_mean;agg_client_bureau_balance_bureau_balance_STATUS_C_sum_mean_max;agg_client_cash_MONTHS_BALANCE_mean_min;agg_client_credit_NAME_CONTRACT_STATUS_Approved_mean_count;agg_client_credit_MONTHS_BALANCE_max_sum;agg_client_credit_AMT_BALANCE_mean_mean;agg_client_credit_AMT_BALANCE_max_mean;agg_client_credit_AMT_BALANCE_min_mean;agg_client_credit_AMT_CREDIT_LIMIT_ACTUAL_max_sum;agg_client_credit_AMT_CREDIT_LIMIT_ACTUAL_sum_sum;agg_client_credit_AMT_DRAWINGS_ATM_CURRENT_mean_nunique;agg_client_credit_AMT_DRAWINGS_CURRENT_mean_mean;agg_client_credit_AMT_DRAWINGS_CURRENT_max_mean;agg_client_credit_AMT_INST_MIN_REGULARITY_nunique_mean;agg_client_credit_CNT_DRAWINGS_ATM_CURRENT_nunique_mean;agg_client_credit_CNT_DRAWINGS_ATM_CURRENT_mean_sum;agg_client_credit_CNT_DRAWINGS_CURRENT_nunique_mean;agg_client_credit_CNT_DRAWINGS_CURRENT_mean_mean;agg_client_credit_CNT_DRAWINGS_CURRENT_mean_sum;agg_client_credit_CNT_DRAWINGS_CURRENT_max_mean;agg_client_credit_CNT_DRAWINGS_CURRENT_var_mean;agg_client_credit_CNT_DRAWINGS_OTHER_CURRENT_nunique_mean;agg_client_credit_CNT_DRAWINGS_POS_CURRENT_nunique_mean;agg_client_installments_AMT_PAYMENT_min_sum;TARGET
212062.0;0.0;-14026.0;-2430.0;-1834.0;2.0;0.0;0.5059979305057544;0.6038486021938008;0.3474182272002641;-759.0;0.0;0.0;0.3055461430488557;0.1757929039833116;0.2097880108715277;-8469.58049437025;-4872.888054710905;0.1061522993459117;-4285.59020240325;-2465.671271269929;-2942.4866404840486;1.0;0.0;0.5714285714285714;4.0;-409.8571428571428;-1528.0;2.0;0.8571428571428571;0.1428571428571428;-379.0;-830.0;-162.42857360839844;93110.6171875;5.0;-175.85714721679688;-830.0;4.428571428571429;5.0;-48.0;-384.0;0.0;0.0;0.0;0.0;0.0;0.0;-20.0;22.0;-30.0;26793.60546875;97156.5859375;0.0;6210000.0;129285000.0;1.0;3473.671875;68997.375;4.0;2.0;3.142857313156128;3.0;0.2162162162162162;9.0;3.0;0.4938461538461538;1.0;1.0;193457.890625;1
213058.0;1.0;-21502.0;-1184.0;-3968.0;2.0;1.0;0.7448789982337477;0.2653117484731741;0.5352762504724826;0.0;1.0;0.0;0.197625149422342;0.3987160372302594;0.142015077929019;-5704.733215670191;-11509.50993765932;0.1057840489818553;-4249.335962879198;-8573.192232525038;-3053.608205629768;1.0;0.0;0.0;0.0;-1802.0;-1802.0;1.0;1.0;0.0;-1708.0;-1708.0;-1708.0;334119.1875;1.0;-1708.0;-1708.0;24.75;41.0;-38.0;-2687.0;0.0;0.0;0.0;0.3085143943684441;9.0;24.0;-29.0;28.0;-28.0;173593.671875;279638.46875;96950.609375;8820000.0;171360000.0;1.0;19254.17578125;90000.0;26.0;5.0;23.0;16.0;6.357142857142857;178.0;24.0;49.2010582010582;1.0;14.0;581012.8125;0
213408.0;0.0;-10966.0;-1163.0;-2520.0;2.0;0.0;0.1396557053480001;0.1044833490038039;0.5352762504724826;-1395.0;1.0;0.0;0.0145916958022474;0.0747543823157673;0.0559274552915639;-1145.7644051757136;-5869.839362681244;0.0078105882170621;-160.01253616744606;-819.7565564747044;-613.3004747272903;1.0;0.0;0.375;2.0;-1050.571428571429;-1827.0;1.0;1.0;0.0;-928.4000244140624;-1452.0;-515.2000122070312;334119.1875;2.0;-481.6904754638672;-1054.0;24.75;41.0;-38.0;-2687.0;0.0;0.0;0.0;0.3085143943684441;9.0;24.0;-34.0;22.0;-30.0;26793.60546875;97156.5859375;0.0;6210000.0;129285000.0;1.0;3473.671875;68997.375;4.0;2.0;3.142857313156128;3.0;0.2162162162162162;9.0;3.0;0.4938461538461538;1.0;1.0;70.19999694824219;1
213647.0;1.0;-14558.0;-306.0;-3962.0;2.0;1.0;0.2912276306321969;0.0466249793623026;0.4031416766587513;-494.0;0.0;0.0;0.0135784822679584;0.1174059953024193;0.0187964723542983;-678.7664495564013;-5868.936528798101;0.0054740521079859;-197.67554485693933;-1709.1964796126213;-273.63904453387534;1.0;0.0;0.0;0.0;-202.0;-202.0;1.0;1.0;0.0;-21.0;-21.0;-21.0;334119.1875;1.0;-19.0;-19.0;24.75;41.0;-38.0;-2687.0;0.0;0.0;0.0;0.3085143943684441;9.0;24.0;-13.0;22.0;-30.0;26793.60546875;97156.5859375;0.0;6210000.0;129285000.0;1.0;3473.671875;68997.375;4.0;2.0;3.142857313156128;3.0;0.2162162162162162;9.0;3.0;0.4938461538461538;1.0;1.0;50814.71875;1
214023.0;1.0;-20710.0;-1648.0;-1550.0;2.0;0.0;0.5059979305057544;0.6205480500406878;0.6879328378491735;-378.0;0.0;0.0;0.3139960290999693;0.3480925922786325;0.4268953810862613;-12851.550116342643;-14247.089071856382;0.2160081793721135;-6502.857762660366;-7208.997586090478;-8841.003342296472;1.0;0.0;0.3333333333333333;1.0;-1314.0;-2221.0;2.0;0.6666666666666666;0.3333333333333333;-636.0;-913.0;-424.0;211561.0;1.0;-679.3333129882812;-910.0;24.75;41.0;-38.0;-2687.0;0.0;0.0;0.0;0.3085143943684441;9.0;24.0;-64.5;11.0;-22.0;355157.53125;389332.21875;169627.640625;3960000.0;43560000.0;1.0;34322.7265625;203850.0;11.0;5.0;21.0;5.0;2.0;22.0;10.0;12.6;2.0;1.0;1297.39501953125;0
216370.0;0.0;-22389.0;-1648.0;-4717.0;2.0;0.0;0.5059979305057544;0.7622366313544839;0.5352762504724826;-2006.0;0.0;0.0;0.3856901580210464;0.270848674987956;0.4080071660042041;-17065.71593939554;-11984.299971828414;0.206450781629645;-8635.21694793321;-6064.030984305347;-9134.872439668126;1.0;0.0;0.375;2.0;-1050.571428571429;-1827.0;1.0;1.0;0.0;-928.4000244140624;-1452.0;-515.2000122070312;334119.1875;2.0;-481.6904754638672;-1054.0;24.75;41.0;-38.0;-2687.0;0.0;0.0;0.0;0.3085143943684441;9.0;24.0;-63.0;22.0;-30.0;26793.60546875;97156.5859375;0.0;6210000.0;129285000.0;1.0;3473.671875;68997.375;4.0;2.0;3.142857313156128;3.0;0.2162162162162162;9.0;3.0;0.4938461538461538;1.0;1.0;127445.1796875;0
220411.0;0.0;-12540.0;-867.0;-3861.0;3.0;0.0;0.5269945127339765;0.5689242380008578;0.5352762504724826;-1048.0;0.0;1.0;0.2998199515878109;0.2820876467958159;0.3045316329200134;-7134.309944530756;-6712.364180924932;0.1604864995027646;-3759.742192911148;-3537.3790908195315;-3818.8266768169688;1.0;0.0;0.375;2.0;-1050.571428571429;-1827.0;1.0;1.0;0.0;-928.4000244140624;-1452.0;-515.2000122070312;334119.1875;2.0;-481.6904754638672;-1054.0;24.75;41.0;-38.0;-2687.0;0.0;0.0;0.0;0.3085143943684441;9.0;24.0;-25.0;22.0;-30.0;26793.60546875;97156.5859375;0.0;6210000.0;129285000.0;1.0;3473.671875;68997.375;4.0;2.0;3.142857313156128;3.0;0.2162162162162162;9.0;3.0;0.4938461538461538;1.0;1.0;363007.15625;0
223674.0;0.0;-22432.0;-1648.0;-1904.0;2.0;0.0;0.5059979305057544;0.7033533753527849;0.5352762504724826;-1001.0;0.0;0.0;0.3558953523427462;0.270848674987956;0.3764883575160033;-15777.62291591367;-12007.31685059873;0.1905023297626082;-7983.444543752483;-6075.67747732983;-8445.386835798987;1.0;0.0;0.375;2.0;-1050.571428571429;-1827.0;1.0;1.0;0.0;-928.4000244140624;-1452.0;-515.2000122070312;334119.1875;2.0;-481.6904754638672;-1054.0;24.75;41.0;-38.0;-2687.0;0.0;0.0;0.0;0.3085143943684441;9.0;24.0;-31.0;22.0;-30.0;26793.60546875;97156.5859375;0.0;6210000.0;129285000.0;1.0;3473.671875;68997.375;4.0;2.0;3.142857313156128;3.0;0.2162162162162162;9.0;3.0;0.4938461538461538;1.0;1.0;271404.8125;1
223689.0;0.0;-10907.0;-3201.0;-3170.0;2.0;0.0;0.3080643793188437;0.1226311015831322;0.1261005588362325;0.0;0.0;0.0;0.0377782741943936;0.0388470903896432;0.0154638504403357;-1337.537424967223;-1375.3787952267878;0.0047638614877814;-412.047636638252;-423.7052148798394;-168.6642167527422;2.0;0.1111111111111111;0.6666666666666666;6.0;-1208.6666666666667;-2889.0;2.0;0.8888888888888888;0.1111111111111111;-1758.3333740234375;-2702.0;-586.111083984375;939905.625;6.0;-570.2222290039062;-2676.0;24.75;41.0;-38.0;-2687.0;0.0;0.0;0.0;0.3085143943684441;9.0;24.0;-88.0;22.0;-30.0;26793.60546875;97156.5859375;0.0;6210000.0;129285000.0;1.0;3473.671875;68997.375;4.0;2.0;3.142857313156128;3.0;0.2162162162162162;9.0;3.0;0.4938461538461538;1.0;1.0;33538.05078125;1
224914.0;0.0;-9752.0;-573.0;-2414.0;3.0;0.0;0.3927330119816567;0.0055868630916305;0.5352762504724826;-1012.0;1.0;0.0;0.0021941455695051;0.2102206540903058;0.002990515127591;-54.48308886958064;-5220.013994607651;0.0011744740134355;-21.39730759381468;-2050.071818688662;-29.163503524268176;1.0;0.0;0.25;1.0;-1007.5;-1221.0;1.0;1.0;0.0;-777.6666870117188;-1098.0;-583.25;326051.59375;1.0;-731.5;-1098.0;24.75;41.0;-38.0;-2687.0;0.0;0.0;0.0;0.3085143943684441;9.0;24.0;-27.0;22.0;-30.0;26793.60546875;97156.5859375;0.0;6210000.0;129285000.0;1.0;3473.671875;68997.375;4.0;2.0;3.142857313156128;3.0;0.2162162162162162;9.0;3.0;0.4938461538461538;1.0;1.0;464891.25;0
226737.0;0.0;-17189.0;-361.0;-729.0;2.0;0.0;0.7937824392627693;0.7171623992179793;0.5585066276769286;-1083.0;0.0;1.0;0.5692709185987875;0.4433327532618156;0.4005399530839288;-12327.304480157847;-9600.170423138728;0.3179415809811561;-9785.19781979456;-7620.44669581735;-6884.881253559653;1.0;0.0;0.5;3.0;-1231.3333333333333;-2129.0;1.0;1.0;0.0;-995.3333129882812;-1570.0;-497.6666564941406;425655.4375;4.0;-308.5;-598.0;24.75;41.0;-38.0;-2687.0;0.0;0.0;0.0;0.3085143943684441;9.0;24.0;-32.0;25.0;-25.0;144985.609375;236695.140625;0.0;5625000.0;140625000.0;1.0;19319.0390625;72000.0;21.0;6.0;32.0;6.0;1.52;38.0;5.0;4.26;1.0;3.0;78533.28125;1
229857.0;1.0;-11690.0;-1157.0;-913.0;2.0;1.0;0.5059979305057544;0.0234138961289726;0.2636468134452008;-694.0;1.0;0.0;0.0118473829863368;0.1334047419877083;0.0061729991047405;-273.70844574768967;-3082.031249174397;0.0031235247720125;-138.49590711027753;-1559.50143383631;-72.162359534417;1.0;0.0;1.0;1.0;-82.0;-82.0;1.0;1.0;0.0;-928.4000244140624;-1452.0;0.0;334119.1875;1.0;-6.0;-6.0;24.75;41.0;-38.0;-2687.0;0.0;0.0;0.0;0.3085143943684441;9.0;24.0;-20.0;16.0;-48.0;0.0;0.0;0.0;12240000.0;24480000.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;232561.25;1
230946.0;1.0;-20537.0;-304.0;-4073.0;2.0;0.0;0.5059979305057544;0.6989822562663911;0.1285043773724039;-112.0;1.0;0.0;0.3536835751310367;0.0650229490113668;0.0898222796358706;-14354.998596942874;-2639.0943980970587;0.0454498876090597;-7263.599582466102;-1335.3763038464413;-1844.6801568818755;1.0;0.0;0.25;1.0;-1382.25;-2674.0;1.0;1.0;0.0;-980.0;-2387.0;-735.0;1232962.0;2.0;-716.75;-2377.0;24.75;41.0;-38.0;-2687.0;0.0;0.0;0.0;0.3085143943684441;9.0;24.0;-6.5;22.0;-30.0;26793.60546875;97156.5859375;0.0;6210000.0;129285000.0;1.0;3473.671875;68997.375;4.0;2.0;3.142857313156128;3.0;0.2162162162162162;9.0;3.0;0.4938461538461538;1.0;1.0;310.5;1
231707.0;0.0;-16664.0;-8517.0;-203.0;2.0;0.0;0.4930001737739012;0.7339702134458859;0.8347841592331774;-1622.0;1.0;0.0;0.3618474427736891;0.4115487355656564;0.6127067075336196;-12230.879636862242;-13910.843229461669;0.3020645132865093;-6029.825786380755;-6858.048129466099;-10210.144574340236;1.0;0.0;0.0;0.0;-1834.2857142857144;-2772.0;1.0;1.0;0.0;-1298.2857666015625;-2100.0;-1298.2857666015625;221247.203125;1.0;-889.0;-1392.0;52.71428571428572;92.0;-51.0;-13056.0;0.0;0.0;0.0;0.8248633467412375;44.142857142857146;83.0;-91.0;22.0;-30.0;26793.60546875;97156.5859375;0.0;6210000.0;129285000.0;1.0;3473.671875;68997.375;4.0;2.0;3.142857313156128;3.0;0.2162162162162162;9.0;3.0;0.4938461538461538;1.0;1.0;114029.9140625;0
233140.0;0.0;-21759.0;-1648.0;-4664.0;2.0;0.0;0.5059979305057544;0.3572819736123357;0.5779691187553125;-2065.0;0.0;0.0;0.1807839392548534;0.2924511779864227;0.2064979474358805;-7774.098463830813;-12576.030054996843;0.1044875340562415;-3933.677734246355;-6363.445181806572;-4493.188838257323;1.0;0.0;0.25;1.0;-1386.25;-1889.0;1.0;1.0;0.0;-1384.3333740234375;-1575.0;-1038.25;508887.625;2.0;-1072.25;-1569.0;24.75;41.0;-38.0;-2687.0;0.0;0.0;0.0;0.3085143943684441;9.0;24.0;-61.5;22.0;-30.0;26793.60546875;97156.5859375;0.0;6210000.0;129285000.0;1.0;3473.671875;68997.375;4.0;2.0;3.142857313156128;3.0;0.2162162162162162;9.0;3.0;0.4938461538461538;1.0;1.0;96353.0078125;0
240316.0;0.0;-16992.0;-1648.0;-458.0;1.0;0.0;0.8581996256978696;0.6707933556550142;0.5744466170995097;0.0;0.0;0.0;0.575674606743751;0.4929898717782066;0.3853349739288512;-11398.12069929;-9760.99691775487;0.3306943303940384;-9781.862917789818;-8376.883901255287;-6547.61187699904;1.0;0.0;1.0;1.0;-336.0;-336.0;1.0;1.0;0.0;-928.4000244140624;-1452.0;0.0;334119.1875;1.0;-20.0;-20.0;24.75;41.0;-38.0;-2687.0;0.0;0.0;0.0;0.3085143943684441;9.0;24.0;-45.5;95.0;-190.0;5796.52392578125;64143.13671875;0.0;6412500.0;198787500.0;1.0;0.0;0.0;3.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;4805.18994140625;0
240548.0;0.0;-21462.0;-1648.0;-4614.0;2.0;0.0;0.5059979305057544;0.4769315722683555;0.5884877883422673;-2830.0;0.0;0.0;0.2413263885606435;0.2977736030290956;0.2806684061548047;-10235.905404023446;-12630.124913401742;0.1420176326726797;-5179.346951288531;-6390.817068210451;-6023.705332894419;1.0;0.0;0.0;0.0;-1172.8;-2101.0;1.0;1.0;0.0;-919.2000122070312;-1393.0;-919.2000122070312;194554.703125;1.0;-769.7999877929688;-1175.0;39.0;70.0;-34.5;-4553.0;0.0125;0.0625;0.0625;0.6014724310776942;25.8;46.0;-81.0;22.0;-30.0;26793.60546875;97156.5859375;0.0;6210000.0;129285000.0;1.0;3473.671875;68997.375;4.0;2.0;3.142857313156128;3.0;0.2162162162162162;9.0;3.0;0.4938461538461538;1.0;1.0;336527.34375;0
240741.0;0.0;-20644.0;-1648.0;-4151.0;3.0;0.0;0.5059979305057544;0.0915310287565019;0.5832379256761245;0.0;0.0;0.0;0.0463145111278526;0.295117183384588;0.0533843673469438;-1889.5665576492247;-12040.363737657915;0.0270123793989125;-956.1167677233902;-6092.399133791435;-1102.0668795103095;1.0;0.0;0.2222222222222222;2.0;-1287.888888888889;-2383.0;1.0;1.0;0.0;-1344.2857666015625;-2209.0;-1045.5555419921875;807739.3125;3.0;-837.0;-2209.0;24.75;41.0;-38.0;-2687.0;0.0;0.0;0.0;0.3085143943684441;9.0;24.0;-58.5;22.0;-30.0;26793.60546875;97156.5859375;0.0;6210000.0;129285000.0;1.0;3473.671875;68997.375;4.0;2.0;3.142857313156128;3.0;0.2162162162162162;9.0;3.0;0.4938461538461538;1.0;1.0;29093.40234375;1
242528.0;1.0;-14396.0;-3011.0;-4410.0;3.0;0.0;0.5059979305057544;0.6217161987679253;0.4507472818545589;-2654.0;0.0;0.0;0.3145871099384744;0.2280771917995007;0.280236886679591;-8950.226397463051;-6488.95786957823;0.1417992847112486;-4528.7960346742775;-3283.3992531456133;-4034.290220639392;1.0;0.0;0.5;1.0;-1286.5;-2344.0;1.0;1.0;0.0;-819.0;-819.0;-409.5;335380.5;1.0;-426.5;-819.0;8.0;8.0;-73.5;-616.0;0.0;0.0;0.0;0.1875;1.5;3.0;-85.0;22.0;-30.0;26793.60546875;97156.5859375;0.0;6210000.0;129285000.0;1.0;3473.671875;68997.375;4.0;2.0;3.142857313156128;3.0;0.2162162162162162;9.0;3.0;0.4938461538461538;1.0;1.0;163407.15625;0
244670.0;0.0;-12444.0;-1018.0;-3807.0;2.0;1.0;0.5059979305057544;0.7058475800894749;0.4578995512067301;-320.0;0.0;1.0;0.357157414777769;0.2316962252901191;0.323207290143327;-8783.567286633426;-5698.102015216549;0.1635422199368963;-4444.466869494558;-2883.2278275102426;-4021.9915185435616;1.0;0.0;0.75;3.0;-514.0;-749.0;1.0;1.0;0.0;-413.0;-413.0;-103.25;42642.24609375;4.0;-116.25;-413.0;24.75;41.0;-38.0;-2687.0;0.0;0.0;0.0;0.3085143943684441;9.0;24.0;-18.5;22.0;-30.0;26793.60546875;97156.5859375;0.0;6210000.0;129285000.0;1.0;3473.671875;68997.375;4.0;2.0;3.142857313156128;3.0;0.2162162162162162;9.0;3.0;0.4938461538461538;1.0;1.0;89424.453125;0
245462.0;1.0;-10194.0;-2172.0;-2878.0;2.0;0.0;0.5059979305057544;0.6261493645316187;0.4276573700350293;-1570.0;1.0;1.0;0.3168302826404923;0.2163937442032584;0.2677773904846969;-6382.966622035321;-4359.539230137088;0.1354948054214879;-3229.767901237178;-2205.917828408016;-2729.7227186010005;1.0;0.0;0.6;3.0;-537.6;-909.0;2.0;0.8;0.2;-485.0;-605.0;-194.0;77767.5;4.0;-202.1999969482422;-600.0;24.75;41.0;-38.0;-2687.0;0.0;0.0;0.0;0.3085143943684441;9.0;24.0;-7.5;22.0;-30.0;26793.60546875;97156.5859375;0.0;6210000.0;129285000.0;1.0;3473.671875;68997.375;4.0;2.0;3.142857313156128;3.0;0.2162162162162162;9.0;3.0;0.4938461538461538;1.0;1.0;134938.984375;0
245916.0;0.0;-16727.0;-5964.0;-271.0;2.0;0.0;0.7831409776263504;0.6998741100212389;0.0005272652387098;-1746.0;1.0;0.0;0.548100094737405;0.0004129230145115;0.0003690192896871;-11706.794238325265;-8.819565647898825;0.0002889941272885;-9168.070284672573;-6.906963263735262;-6.1725856585970815;1.0;0.0;0.4;2.0;-1398.6;-1979.0;1.0;1.0;0.0;-916.3333129882812;-1130.0;-549.7999877929688;318790.1875;3.0;-401.6000061035156;-1129.0;44.2;66.0;-32.5;-5956.0;0.0225961538461538;0.09375;0.1129807692307692;0.4142424242424242;24.2;56.0;-93.5;22.0;-30.0;26793.60546875;97156.5859375;0.0;6210000.0;129285000.0;1.0;3473.671875;68997.375;4.0;2.0;3.142857313156128;3.0;0.2162162162162162;9.0;3.0;0.4938461538461538;1.0;1.0;372666.0;0
246002.0;1.0;-18584.0;-3098.0;-2143.0;3.0;0.0;0.5059979305057544;0.0895486090571108;0.7267112092725122;-301.0;1.0;0.0;0.0453114108625669;0.3677143679672253;0.0650759779765644;-1664.1713507173472;-13505.201113120367;0.0329283101817796;-842.0672594699437;-6833.603814302916;-1209.3719747164737;1.0;0.0;0.0;0.0;-2132.75;-2766.0;1.0;1.0;0.0;-1328.75;-2435.0;-1328.75;859544.25;1.0;-1320.25;-2435.0;49.75;78.0;-70.0;-8721.0;0.0368980612883051;0.1219512195121951;0.1475922451532207;0.2363977485928705;9.5;17.0;-80.0;78.0;-78.0;48200.484375;72530.4140625;0.0;5265000.0;389610000.0;1.0;2446.03857421875;45000.0;9.0;4.0;27.35065078735352;4.0;0.358974358974359;28.0;3.0;0.5447885447885448;1.0;2.0;173406.0625;0
246215.0;1.0;-14945.0;-557.0;-5013.0;2.0;0.0;0.2537469275079166;0.210010551942432;0.520897599048938;-835.0;0.0;0.0;0.0532895322996338;0.1321761653049186;0.1093939922817551;-3138.6076987796464;-7784.814617786377;0.0277583894293201;-796.4120602180279;-1975.372790482009;-1634.89321465083;1.0;0.0;0.3333333333333333;1.0;-1422.0;-1867.0;1.0;1.0;0.0;-1480.0;-1807.0;-986.6666870117188;837062.375;2.0;-914.3333129882812;-1543.0;47.333333333333336;62.0;-30.5;-3935.0;0.0;0.0;0.0;0.2903225806451613;18.0;39.0;-27.0;9.0;-9.0;251203.1875;270000.0;232507.984375;2430000.0;21546000.0;1.0;32978.16015625;270000.0;9.0;1.0;0.0;3.0;2.111111111111111;19.0;13.0;18.36111111111111;1.0;3.0;251197.546875;1
248232.0;0.0;-21585.0;-1648.0;-4224.0;2.0;0.0;0.7453943571713739;0.2622583692422573;0.7209441499436497;-290.0;0.0;0.0;0.1954859085541452;0.5373877012037094;0.189073637078967;-5660.846900094124;-15561.57947653368;0.1409344221685302;-4219.563336141225;-11599.513530482069;-4081.154456349503;1.0;0.0;0.0;0.0;-1728.4;-2394.0;1.0;1.0;0.0;-1566.800048828125;-2241.0;-1566.800048828125;846566.25;1.0;-1566.800048828125;-2241.0;24.75;41.0;-38.0;-2687.0;0.0;0.0;0.0;0.3085143943684441;9.0;24.0;-93.0;22.0;-30.0;26793.60546875;97156.5859375;0.0;6210000.0;129285000.0;1.0;3473.671875;68997.375;4.0;2.0;3.142857313156128;3.0;0.2162162162162162;9.0;3.0;0.4938461538461538;1.0;1.0;1043051.375;0
249297.0;0.0;-12516.0;-2736.0;-4591.0;2.0;0.0;0.5059979305057544;0.2832000838838584;0.2896112383820055;-219.0;1.0;0.0;0.1432986563642884;0.1465426872725034;0.082017927003492;-3544.532249890372;-3624.774259589181;0.041500901328139;-1793.5259830554337;-1834.1282739026533;-1026.5363743757068;1.0;0.0;0.5;1.0;-831.0;-1408.0;1.0;1.0;0.0;-1248.0;-1248.0;-624.0;778752.0;2.0;-70.5;-135.0;28.0;47.0;-23.0;-1117.0;0.1111111111111111;0.2222222222222222;0.2222222222222222;0.4468085106382978;21.0;42.0;-84.0;15.0;-15.0;0.0;0.0;0.0;1350000.0;18900000.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;309703.78125;0
249336.0;1.0;-12187.0;-127.0;-3579.0;2.0;0.0;0.5059979305057544;0.6630896854570649;0.7688075728291359;0.0;1.0;0.0;0.3355220085809864;0.3890150408086948;0.5097883716442813;-8081.07399666525;-9369.45789006868;0.2579518610479047;-4089.006718576482;-4740.926302335563;-6212.790885228856;1.0;0.0;0.0;0.0;-1782.0;-1782.0;1.0;1.0;0.0;-695.0;-695.0;-695.0;334119.1875;1.0;-520.0;-520.0;24.75;41.0;-38.0;-2687.0;0.0;0.0;0.0;0.3085143943684441;9.0;24.0;-42.0;22.0;-30.0;26793.60546875;97156.5859375;0.0;6210000.0;129285000.0;1.0;3473.671875;68997.375;4.0;2.0;3.142857313156128;3.0;0.2162162162162162;9.0;3.0;0.4938461538461538;1.0;1.0;5.940000057220459;1
249638.0;0.0;-19831.0;-1648.0;-3391.0;2.0;0.0;0.5059979305057544;0.4193380304707929;0.5352762504724826;-226.0;0.0;0.0;0.2121841756005801;0.270848674987956;0.2244616886309216;-8315.892482266294;-10615.063323119804;0.1135771499250733;-4207.824386335105;-5371.200073686156;-4451.299747239807;1.0;0.0;0.375;2.0;-1050.571428571429;-1827.0;1.0;1.0;0.0;-928.4000244140624;-1452.0;-515.2000122070312;334119.1875;2.0;-481.6904754638672;-1054.0;24.75;41.0;-38.0;-2687.0;0.0;0.0;0.0;0.3085143943684441;9.0;24.0;-6.0;7.0;-7.0;125800.75;355348.96875;14721.75;2835000.0;19845000.0;1.0;80542.6875;375817.5;5.0;2.0;3.0;6.0;8.285714285714286;58.00000000000001;28.0;84.23809523809526;1.0;6.0;252994.640625;1
249772.0;0.0;-11525.0;-361.0;-885.0;3.0;0.0;0.5059979305057544;0.4141556374478888;0.5352762504724826;-652.0;1.0;0.0;0.2095618954559232;0.270848674987956;0.2216876767251468;-4773.143721586918;-6169.058786695362;0.1121735056415529;-2415.200845129515;-3121.530979236193;-2554.950474257317;1.0;0.0;0.375;2.0;-1050.571428571429;-1827.0;1.0;1.0;0.0;-928.4000244140624;-1452.0;-515.2000122070312;334119.1875;2.0;-481.6904754638672;-1054.0;24.75;41.0;-38.0;-2687.0;0.0;0.0;0.0;0.3085143943684441;9.0;24.0;-15.0;22.0;-30.0;26793.60546875;97156.5859375;0.0;6210000.0;129285000.0;1.0;3473.671875;68997.375;4.0;2.0;3.142857313156128;3.0;0.2162162162162162;9.0;3.0;0.4938461538461538;1.0;1.0;15525.900390625;1
